0,1,2,3,4,5
0,2069855370,Sun Jun 07 16:39:06 PDT 2009,NO_QUERY,AMShowen,@RyanOConnor Totally feeling your pain right now. [TOS] deserved best book.  #tonys
0,2236186553,Fri Jun 19 03:03:57 PDT 2009,NO_QUERY,CLK55,"@t0ybreaker Tried Midway, can take an NWA 1-stop but it only saves $24   I can fly to Barcelona in Sept. for $298 but Chi-town is $378?!?"
0,2215778195,Wed Jun 17 18:35:54 PDT 2009,NO_QUERY,Zetta88,.almost out of work 
0,2266951938,Sun Jun 21 09:22:33 PDT 2009,NO_QUERY,annamols,jst finished w/ my meal.i ddnt eat all of em.naw am goin back 2 my bed.&amp;still waiting...  whrru?
0,1557724837,Sun Apr 19 05:42:11 PDT 2009,NO_QUERY,DJTommyGunZ,just got up. bored enought that im watching The Hills 
0,1965479394,Fri May 29 15:59:45 PDT 2009,NO_QUERY,Malteasers_rock,"@vicki_xx :O really  well if u want, we can go 2gether next yr?"
0,2001506116,Tue Jun 02 01:06:28 PDT 2009,NO_QUERY,stevenfelix,flamin hot cheeto puffs are burning up my guts 
0,1691421613,Sun May 03 17:49:33 PDT 2009,NO_QUERY,jessicaapgar,@AnetkaS SERIOUSLY! it's supposed to rain for the next week 
0,2229475995,Thu Jun 18 15:46:45 PDT 2009,NO_QUERY,januweezy,@kaylacollins what the hell I'm always left out 
0,2257581614,Sat Jun 20 14:33:55 PDT 2009,NO_QUERY,indy44,I'm weeping now   Got a birthday party to go to in 20 minutes.Looks like I'm going to miss qualifying
0,1827638060,Sun May 17 11:07:57 PDT 2009,NO_QUERY,zyakaira,bangalore has to get past the deccan team on 21st or tuesday agst the daredevils (unlikely  ) #ipl #superbowl
0,2013141227,Tue Jun 02 22:00:25 PDT 2009,NO_QUERY,Spellypants,has nothing interesting to say. 
0,2013521042,Tue Jun 02 22:52:53 PDT 2009,NO_QUERY,ardenkhan,"Oh my gosh this Twitpic broke my heart. I'm close to crying. I'm serious. I need comfort, you guys! http://twitpic.com/6gpvh "
0,2001904300,Tue Jun 02 02:28:50 PDT 2009,NO_QUERY,blitzkilla,@ joel. Didnt see them 
0,2058445521,Sat Jun 06 14:57:31 PDT 2009,NO_QUERY,zigzag_girl,@smosh i wish i could ride an elephant in a river 
0,1968856675,Fri May 29 22:23:15 PDT 2009,NO_QUERY,psuelz,I hope the squirrel my dog killed doesn't have any babies waiting to be fed 
0,2192003140,Tue Jun 16 06:20:42 PDT 2009,NO_QUERY,MrFatz,@OriginalShevy OOOOPS SORRY!! 
0,1979828108,Sun May 31 04:40:08 PDT 2009,NO_QUERY,SAHMomsLife,Woke up with a very sore back still..not sure how I'm going to get through this pain...owwie 
0,2224162099,Thu Jun 18 09:09:47 PDT 2009,NO_QUERY,katyLilly1977,I've searched everywhere for it can't find it. 
0,2238099082,Fri Jun 19 06:49:15 PDT 2009,NO_QUERY,kamjam2010,it is not allowed to rain. 
0,1694743813,Mon May 04 03:57:23 PDT 2009,NO_QUERY,730royalty,atlanta sucks im going back to california for good  maybe miami for good just get me away from this  im sad n depressed this morning 
0,2178728355,Mon Jun 15 08:07:16 PDT 2009,NO_QUERY,camillemichelle,Uhhh. I hate being sick. especially before graduation. 
0,2196207878,Tue Jun 16 12:10:00 PDT 2009,NO_QUERY,hilarybarnett,"looking pretty scary out my 5th floor office window... storm approaching! If i had an iPhone I would take a picture, but I don't, so... "
0,1977162370,Sat May 30 20:15:33 PDT 2009,NO_QUERY,Yggypop,@Maria_Liz  I heard my boss got you in trouble what a lame ass 
0,2254140936,Sat Jun 20 09:17:25 PDT 2009,NO_QUERY,johnmark,oh man. things look bleak in iran   #iranelection
0,2213774947,Wed Jun 17 15:49:42 PDT 2009,NO_QUERY,lifesabeach27,@awesome_tie I'm really pissed off 
0,1956676300,Thu May 28 22:25:04 PDT 2009,NO_QUERY,loveCWard,@gabbbycakes DITTO only i have 28  and apparently there is an essay too. cool.
0,2234644872,Thu Jun 18 23:27:34 PDT 2009,NO_QUERY,tonyadam,"@chiropractic it does, doesn't it, i totally want to go again, but not sure I can "
0,1835858424,Mon May 18 06:53:50 PDT 2009,NO_QUERY,VelvetLace,@HARLEMVIXEN I think I would hideous in that 
0,1997873367,Mon Jun 01 17:36:14 PDT 2009,NO_QUERY,tbarr2,Isn't getting updates when singmeasmile tweets. 
0,1880908014,Fri May 22 02:55:56 PDT 2009,NO_QUERY,AlexaGrace16,@birdb  went to bed early missed u on msn   talk to ya today instead
0,2233375345,Thu Jun 18 21:15:35 PDT 2009,NO_QUERY,diddyville,@byonest omg they're gettin soo big! I miss them so much 
0,1685657083,Sun May 03 01:24:57 PDT 2009,NO_QUERY,Cex_Oi,so... it's pneumonia 
0,1691786329,Sun May 03 18:36:24 PDT 2009,NO_QUERY,mrd10,@jfinik fabulous. ahh i just realized ur not gonna be in astro tomorrow  boooo! how is/was the lawgov studying?
0,1980254759,Sun May 31 06:11:41 PDT 2009,NO_QUERY,yeahred,feels sad tonight. SOMEONE STOLE MY PHONE!  http://plurk.com/p/xekj9
0,1687114377,Sun May 03 07:48:27 PDT 2009,NO_QUERY,kyoisorange,@mayawesome thats not a good thing yano. I WANT MANCHESTER TO BE THERE. 
0,1998652276,Mon Jun 01 18:54:19 PDT 2009,NO_QUERY,music365,Where are all my fellow twitterers? I feel alone 
0,1971920282,Sat May 30 08:10:51 PDT 2009,NO_QUERY,letoackles,@Kelliekk how gutted am i i live in the uk and im not there 
0,2174439360,Sun Jun 14 22:33:18 PDT 2009,NO_QUERY,jbl6528842,T-Mobile EDGE just died for me 
0,1559379684,Sun Apr 19 10:59:21 PDT 2009,NO_QUERY,juliaverne,restless and bored and the dishes are done now too 
0,1963791460,Fri May 29 13:15:16 PDT 2009,NO_QUERY,Rocmoney,"@joemuggs urgh...Grime, me no likey "
0,2254409656,Sat Jun 20 09:42:17 PDT 2009,NO_QUERY,kness16,@11chiqa11 sudah chiq..ak smpk stres  knpa yahh..heheh..well i'll try next time..
0,2324511784,Thu Jun 25 03:20:41 PDT 2009,NO_QUERY,BeverlyIcely,getting ready for my prom but i feel ill 
0,1976415462,Sat May 30 17:16:45 PDT 2009,NO_QUERY,SuperVera,Ughhh... Working All Day Tomorrow!! 
0,1573693038,Tue Apr 21 02:23:50 PDT 2009,NO_QUERY,yodude91,Never bench Adrian Gonzalez http://tinyurl.com/d3gfew 6/21 4HR 5 RBI Last week... Made the mistake in benching him last week and lost 2-7 
0,1565499323,Mon Apr 20 06:54:14 PDT 2009,NO_QUERY,itisjamham,Anthropology is fun... but can sometimes be tedious 
0,1752718156,Sat May 09 22:45:29 PDT 2009,NO_QUERY,ditzbee,@AntEscrow oh no  so can i get out of this soul binding contract
0,1685394930,Sun May 03 00:12:14 PDT 2009,NO_QUERY,myfizzypop,8.11am and birthday is already epic fail 
0,2261675553,Sat Jun 20 21:09:55 PDT 2009,NO_QUERY,eeepchristinaa,@kissykayy  i sorrrry! theres NO food?
0,2263581561,Sun Jun 21 01:12:41 PDT 2009,NO_QUERY,mgdanni,Going to sleep with tears on my cheeks :'(... see you tomorrow.. 
0,1977517675,Sat May 30 21:07:58 PDT 2009,NO_QUERY,ericakrysl,@etothebrooke Ugh. I am at the Senior all night party. 
0,2217988190,Wed Jun 17 21:42:08 PDT 2009,NO_QUERY,Ruffryda1224,@g4bri3la thanx 4 not supporting me   kiss your massage goodbye
0,1962856877,Fri May 29 11:48:16 PDT 2009,NO_QUERY,jennaajonas,@laurenRIOT_x it's only on in glasgow 
0,1973928538,Sat May 30 12:06:24 PDT 2009,NO_QUERY,PocketfulofEems,Driving up to fontana now. Talk about the most boring two hours of my life. 
0,2238801357,Fri Jun 19 07:45:27 PDT 2009,NO_QUERY,Tomwilson24,@ASHATL Oh sorry I assumed it would be availble on both like Tweetdeck 
0,2215004624,Wed Jun 17 17:32:17 PDT 2009,NO_QUERY,joebedford,"Ruh roh, half of my backyard is underwater. Methinks there art drainage problems on the new homestead. "
0,2065338733,Sun Jun 07 08:23:28 PDT 2009,NO_QUERY,NazQatar,@MohammedHamad ohhh man am stuck in the office 
0,2000901115,Mon Jun 01 23:16:08 PDT 2009,NO_QUERY,PinkElephant73,OWW My measuring tape just snapped back against my upper arm  LOL
0,1470181979,Tue Apr 07 08:35:30 PDT 2009,NO_QUERY,jenthefangirl,Gah.  But I don't WANT to be at work by 9. There is work to do for #Heroes for Autism!  And @housepetrelli.
0,2204330196,Wed Jun 17 01:56:10 PDT 2009,NO_QUERY,jieshisays,"still struggling with the temptation of facebook and cyber social sites, HAHA. only on my 5th slide.  @ ms deepa."
0,2194456625,Tue Jun 16 09:49:12 PDT 2009,NO_QUERY,michaelkohhh,@wafflesgirls 
0,2329115257,Thu Jun 25 10:22:04 PDT 2009,NO_QUERY,ChesterInNY,RIP Farrah Fawcett  I know the pain of this kind of loss. My prayers go to the family.
0,2190097882,Tue Jun 16 01:45:37 PDT 2009,NO_QUERY,MARKIE__Mark,Who gets hick ups at   4 44 
0,1680810091,Sat May 02 12:32:53 PDT 2009,NO_QUERY,LaDu20,i wish that i could go outside today 
0,2196540119,Tue Jun 16 12:36:24 PDT 2009,NO_QUERY,lannilovesmdp,In nancys room studying for earth science exam tomorrow  blahh text?
0,1956307790,Thu May 28 21:36:10 PDT 2009,NO_QUERY,mlbarnes2009,@tonfue @ben_jarelbo No flirting! We are all friends here!!!!!! Can't we all jsut get along????  Sorry Steve! 
0,1985032336,Sun May 31 16:17:32 PDT 2009,NO_QUERY,DannyBrener,Sad day... @Aaron2AJ and I moved out of our loft...  there was so much dookies
0,2260756035,Sat Jun 20 19:43:27 PDT 2009,NO_QUERY,Adrianne_,Just got back from seeing Tippy. He ate which is a good sign. He still has to stay over night though   We will see him again tomorrow.
0,2210839532,Wed Jun 17 12:05:18 PDT 2009,NO_QUERY,samantha4you,is getting over a little cold i guess u can call it...((miss watchin the NBA finials  ))
0,2001287499,Tue Jun 02 00:24:08 PDT 2009,NO_QUERY,acieissobloggin,@chelseatheicon hey. julia's not coming 
0,1565352693,Mon Apr 20 06:32:58 PDT 2009,NO_QUERY,aleksag,"@hsorbo The mac-app, it does the job perfectly, but its a bit bulky for my taste, i like twitteriffic, but it's ad-supported "
0,1469151995,Tue Apr 07 05:24:18 PDT 2009,NO_QUERY,EverlindCashCab,Tigger lost his bounce. 
0,2247685507,Fri Jun 19 19:28:10 PDT 2009,NO_QUERY,tucan2011,"@jazzgirl4  that just made my heart hurt,knowing he has a wife."
0,2259606391,Sat Jun 20 17:51:54 PDT 2009,NO_QUERY,stilvoid,Got back from rehearsal and fell asleep til half ten  Evening destroyed. Watched Disney's Robin Hood and Blackadder with a bottle of wine.
0,2013250816,Tue Jun 02 22:14:25 PDT 2009,NO_QUERY,dribiwikx,Oh mother fuck. I have math homework.   --------------------------------------------- Sent by... Read more at http://bit.ly/N91pZ
0,2057110120,Sat Jun 06 12:23:25 PDT 2009,NO_QUERY,marisatangorra,I wish I was with @mileycyrus @ddlovato @selena gomez and @jonasbrothers 
0,2214357319,Wed Jun 17 16:37:42 PDT 2009,NO_QUERY,moniquediniz,@wethedan stop making me jealous 
0,2239071436,Fri Jun 19 08:05:43 PDT 2009,NO_QUERY,IamCarmenS,"also, #FF 2 the girl that never gave me a chance..  @cmac34"
0,2328378861,Thu Jun 25 09:30:33 PDT 2009,NO_QUERY,skelekitty,"Work is so slow, I'm seriously considering quitting my job this week "
0,2247602986,Fri Jun 19 19:20:42 PDT 2009,NO_QUERY,bitcaw,@atlanticwasborn The gas smell in my house for the past 4 hours has been giving me a headache. 
0,2217582682,Wed Jun 17 21:04:40 PDT 2009,NO_QUERY,iNsaneAbz,MAN!!!! ROGERS PLEASE BE LIKE AT&amp;T AND ALLOW US TO UPGRADE SO I CAN BUY MY IPHONE3GS ON FRIDAY  *damn right im crying lol* #rogers
0,2191514043,Tue Jun 16 05:26:05 PDT 2009,NO_QUERY,jessicablack88,at work!!  not long to go now!! 6 and half hours to go!!! YAY!!!
0,1686732294,Sun May 03 06:34:28 PDT 2009,NO_QUERY,rebascool,"im hungry, but idk what to eat "
0,1835600104,Mon May 18 06:21:13 PDT 2009,NO_QUERY,sammie_darling,"okay so this is my first post ever on twitter...i'm having the worst luck understanding it all, and i can't upload any of my pictures "
0,2243003593,Fri Jun 19 12:54:15 PDT 2009,NO_QUERY,BabyBola,watching Disney movies makes me miss Disneyland 
0,2205924405,Wed Jun 17 05:41:57 PDT 2009,NO_QUERY,krazyleesa12,was told via text there were brownies on the stove but all I see is an empty pan that HAD brownies in it...they were mint ones too!  
0,1962366608,Fri May 29 10:56:12 PDT 2009,NO_QUERY,nivelouk, Flash lost my frisby on a roof. Sad days LOL
0,2061332899,Sat Jun 06 20:39:01 PDT 2009,NO_QUERY,BleuMuze,@Budor where'd they go?  LOL
0,1983480454,Sun May 31 13:14:15 PDT 2009,NO_QUERY,princessa_the1,@sankofa1327 I want a kitty!!! And a puppy!!!! My parents won't let me though cause they say I won't clean up after it... 
0,2193544152,Tue Jun 16 08:36:06 PDT 2009,NO_QUERY,hxcfairy,@arctic_penguin *looks through box of guns* I don't seem to have a yearbook gun 
0,2069753447,Sun Jun 07 16:27:52 PDT 2009,NO_QUERY,Qu33noFQu33n5,lookin for a bathing suit I realized I will not b happy till I get my surgery 
0,1972409654,Sat May 30 09:10:16 PDT 2009,NO_QUERY,ChloeStack,:O twitter wont let me put a picture of me up..twitter; am i really that ugly?? 
0,2214096012,Wed Jun 17 16:15:40 PDT 2009,NO_QUERY,anni_is_a_bear,just bid farewell to the guys off on cali tour 
0,1563674116,Sun Apr 19 23:46:22 PDT 2009,NO_QUERY,KingdomGuard,"@Tricia_PsGuard yeah my sinuses hurt, I have a headache  Here's a bucket if you can't make to the bathroom"
0,1468101243,Mon Apr 06 23:43:12 PDT 2009,NO_QUERY,ShannaMoakler,It just makes me happy! over and over again. I wish I wan't afraid to fly  http://tinyurl.com/64skpp
0,1753184116,Sun May 10 00:28:43 PDT 2009,NO_QUERY,sevi324,I'm laying in bed drinking a corona...what a sad night 
0,2206659490,Wed Jun 17 06:52:28 PDT 2009,NO_QUERY,kalenax,cleaning. 
0,1993678199,Mon Jun 01 10:45:37 PDT 2009,NO_QUERY,StarbucksTink,eep! running late! no time to make the pink hair look pretty 
0,2199069594,Tue Jun 16 16:58:49 PDT 2009,NO_QUERY,MPsLadyScorpio,@LaTrica_ awwww man  I gotta cum to 145th and check it out
0,2069816205,Sun Jun 07 16:34:47 PDT 2009,NO_QUERY,SandyCreekPoker,Monica out AQ vs 44 against overall chip leader. Fours hold up. 
0,2282557496,Mon Jun 22 11:31:12 PDT 2009,NO_QUERY,itsmeKayBee,"CHILLIN, waitin to see when i can GO HOME! "
0,2072110717,Sun Jun 07 20:25:12 PDT 2009,NO_QUERY,xvivicupcakex3,@childofdust   *GIANTHUG* I'm online if you want to talk &lt;33 *CUDDLE*
0,2175688824,Mon Jun 15 01:42:23 PDT 2009,NO_QUERY,laurenobaybee,"just woke up, my hayfever sucks  and the weather doesnt seem to good, BGT tonight x"
0,2071614212,Sun Jun 07 19:40:15 PDT 2009,NO_QUERY,FlowerMoundBear,I am SOOOOOOO PISSED!!!  I forgot that the Tony's were on tonight.  I'm only catching the last 30 minutes of it.  
0,1677972522,Sat May 02 04:55:56 PDT 2009,NO_QUERY,DoctaJonez,Service and tyres came to ï¿½350!That's most of my bonus gone then! 
0,1997767769,Mon Jun 01 17:25:24 PDT 2009,NO_QUERY,katephelan,@kauf The one I want is $999 and the one you have is on SALE at the moment for $799...     Sometimes I REALLY wish I lived in the USA
0,2189139149,Mon Jun 15 23:19:55 PDT 2009,NO_QUERY,stacywillert,@clumsymouth I completely forgot about the angry pilot eating monster thing. 
0,2188634537,Mon Jun 15 22:15:47 PDT 2009,NO_QUERY,NoahReich,I'm seriously this girl on Obsessed! I have ALL of her fears 
0,2231120472,Thu Jun 18 18:04:18 PDT 2009,NO_QUERY,Emily1384,Doesn't appreciate when people call her at 2am to call her calamity mez have a nose bleed nd hang up 
0,1551023462,Sat Apr 18 07:56:16 PDT 2009,NO_QUERY,mariaxangelina,"Not sure why I'm awake right now, it's too early. Oh wait my friends in the other room are early risers, why didn't anyone tell me this? "
0,1751502197,Sat May 09 19:36:01 PDT 2009,NO_QUERY,dickiemaxx,@CaffeinatedLiby I just saw your post. Now I wont win 
0,2175112808,Mon Jun 15 00:07:02 PDT 2009,NO_QUERY,RacheLyn5485,@NinjaFanpire  That doesn't sound promising at all
0,2064272833,Sun Jun 07 05:47:13 PDT 2009,NO_QUERY,KarissDee,"the rain is making me bored, so bored that i am watching mtv's pimp my ride, which i hate! "
0,2218937787,Wed Jun 17 23:27:13 PDT 2009,NO_QUERY,socalrosa,Bio 101 for summer is balls to the wall hard! Help me 
0,1880555165,Fri May 22 01:39:43 PDT 2009,NO_QUERY,scodal,19% battery ahhhh going to have to go inside soon 
0,2219003150,Wed Jun 17 23:35:22 PDT 2009,NO_QUERY,PetePhelon,"The Tribe score 4 runs in the bottom of the 9th to tie the game, but then lose by 1 run in the 11th &amp; get swept by the Brewers. "
0,2000974098,Mon Jun 01 23:28:45 PDT 2009,NO_QUERY,ohsnapzombies,I miss my soldier tonight  I cant wait for him to be home
0,2229628012,Thu Jun 18 15:59:12 PDT 2009,NO_QUERY,Ichab0d,"@SinnoPrime 164 with shipping. He is awesome, Just sucks I've had him for ten minutes and he broke. "
0,2245818180,Fri Jun 19 16:40:58 PDT 2009,NO_QUERY,TraceyMmm,Wish I had my laptop today 
0,1961742133,Fri May 29 09:58:33 PDT 2009,NO_QUERY,AdamBMusic,"@Steffisticated If they recorded it and sent it to people, they obviously meant for it to get out there.  But if they didn't, I feel bad. "
0,1989940354,Mon Jun 01 03:20:32 PDT 2009,NO_QUERY,AnemonE00,Air france plane went missing 
0,2214027958,Wed Jun 17 16:10:04 PDT 2009,NO_QUERY,SimpsonBeth,"@samanthareardon Thanks, Sam  ;)"
0,2213498731,Wed Jun 17 15:27:20 PDT 2009,NO_QUERY,acatinatree,@damana Can't believe I trekked down only to miss you  When are you off - time for a quick coffee before you go?
0,1824551869,Sun May 17 01:52:49 PDT 2009,NO_QUERY,markphelan,@onemorepunk 
0,2325702883,Thu Jun 25 05:55:32 PDT 2009,NO_QUERY,L4UR3N141,Tbqh... I dunno How Te Work Diz 
0,1833607641,Sun May 17 23:50:36 PDT 2009,NO_QUERY,definatalie,I think I'm too dumb to apply for Realise Your Dream 
0,2233635126,Thu Jun 18 21:39:38 PDT 2009,NO_QUERY,ShayAmour,"Ahhhh!! Worst news EVER. RIP players  all my chapel hill kids know what I'm talking about. Omg so sad, must go to sleep..."
0,2177567644,Mon Jun 15 06:19:57 PDT 2009,NO_QUERY,sarahtheminx640,CAN'T DO THIS STUPID EXAM TOMORROW! Actually on the verge of a breakdown right now   
0,2282986874,Mon Jun 22 12:03:37 PDT 2009,NO_QUERY,einfach_mich,"@ememmyem Bwahahaha! Um, I think you have a great point. Though, technically SMeyer is the creator of canon, so it qualifes. Sorry. "
0,1753102056,Sun May 10 00:08:22 PDT 2009,NO_QUERY,kiannabanks,@deleonthegreat oh i didnt hear the remix .. i love to sing that song it makes me cry sumtimes  lol
0,2060692867,Sat Jun 06 19:23:38 PDT 2009,NO_QUERY,viridari,oof. I very suddenly got a very bad cold today. 
0,1978984418,Sun May 31 01:10:38 PDT 2009,NO_QUERY,BroLindsay,@melbrehl here there nowhere you know. my web is all out of wack  so i am phoning this in ):
0,2222950237,Thu Jun 18 07:39:20 PDT 2009,NO_QUERY,AdriDancer1216,Just got back from the dermotoligest. the bumps are never going away 
0,2185613680,Mon Jun 15 17:38:44 PDT 2009,NO_QUERY,___eloy,"___just got off the phone with elliott. Aw, hope he gets his jeffy back "
0,1956942724,Thu May 28 23:05:21 PDT 2009,NO_QUERY,florianseroussi,@kencamp Skype final version will have chat over network and voice ONLY over wifi. Carrier's rules 
0,2324062422,Thu Jun 25 02:11:14 PDT 2009,NO_QUERY,vigneswaralu,feeling so damn lazy 
0,2175472534,Mon Jun 15 01:05:00 PDT 2009,NO_QUERY,tarajv,"@lilyroseallen if you reply to me, my life will be complete! hah "
0,2188933962,Mon Jun 15 22:52:36 PDT 2009,NO_QUERY,Bensterio,Snow is going away and it probably won't come back in the morning 
0,2295946746,Tue Jun 23 08:34:32 PDT 2009,NO_QUERY,fcknbarbee,I left my headphones at home  I'm abt to run and go get them lmao
0,2256493763,Sat Jun 20 12:51:32 PDT 2009,NO_QUERY,bryanfake,just got attacked by a bird. it was scary 
0,1966693149,Fri May 29 18:13:34 PDT 2009,NO_QUERY,jesterinexile,"gensan, are you okay? did the earthquake hurt you?  http://plurk.com/p/x3as1"
0,1691050839,Sun May 03 16:59:00 PDT 2009,NO_QUERY,thehut,by far THE saddest song ever  http://tinyurl.com/dhzklu
0,1986666486,Sun May 31 19:09:15 PDT 2009,NO_QUERY,eplingphoto,@BLsMOUSE Paramore lost best song in a movie  
0,2238917594,Fri Jun 19 07:54:23 PDT 2009,NO_QUERY,DonBalooga,@tianalicious LOL WHY U GOTTA SAY IT LIKE THAT  SORRY!
0,2233856123,Thu Jun 18 22:00:50 PDT 2009,NO_QUERY,kenmoo,anyone remembers Dennis the Menace? yes..i am now George Wilson and my son is Dennis~!!! Now i know how mr wilson feels hahahaha..shiok 
0,2053220615,Sat Jun 06 03:44:56 PDT 2009,NO_QUERY,SurshBox,I don't know what to wear tonight!!! 
0,2201176480,Tue Jun 16 19:54:46 PDT 2009,NO_QUERY,kittenr,@imalexevans They sell nutella in Canada!? That's amazing. I can't seem to find it in the states... 
0,2055313636,Sat Jun 06 09:05:23 PDT 2009,NO_QUERY,mattkay,@SoundyC t'es pas vu au weeta hier ...  trop crevÃ© ?
0,1686202212,Sun May 03 04:18:04 PDT 2009,NO_QUERY,absolut_tommy,merlin isnt as good as everyone wanted it to be  but maybe the second ep will do it justice 
0,2252812193,Sat Jun 20 07:02:43 PDT 2009,NO_QUERY,Jcourtneyfriz,Has to take Joseph to the clinic for a possible spider bite.  First come-first serve.  We'll be there all day.  
0,1835203281,Mon May 18 05:25:00 PDT 2009,NO_QUERY,nutter1980,Well epic fail on remembering to twitter! LOL best get on with it... Bored waiting for crap NHS pc to load 
0,1986959018,Sun May 31 19:34:31 PDT 2009,NO_QUERY,dipsdon,Got a flat tire  sittn on the side of the road waitn for AAA listening to howard stern lol
0,1976143429,Sat May 30 16:40:51 PDT 2009,NO_QUERY,mrs_mcsupergirl,@nikkibop @troykids i wish i could listen  but the service is 6 bucks a month to get it on my phone. 
0,2228542597,Thu Jun 18 14:34:18 PDT 2009,NO_QUERY,royal311king,@TheAndroidSite ya I couldn't pay my bill on it 
0,2226936826,Thu Jun 18 12:34:24 PDT 2009,NO_QUERY,ali_gator13,@Broadway009 with a cute guy... i wishhh. i don't have a man  find me someone cute! haha. how are you doing?
0,2236326044,Fri Jun 19 03:25:19 PDT 2009,NO_QUERY,nadhykun,it's too bad 
0,2260280386,Sat Jun 20 18:57:58 PDT 2009,NO_QUERY,Tastelikecrazy,&gt; @austinheap: *PERSONALLY CONFIRMED FROM #IRAN* Tanks have rolled in Tehran ... #iranelection #gr88 Flash back to '79  {Images?}
0,2002897783,Tue Jun 02 05:25:42 PDT 2009,NO_QUERY,drowgirl,I was not made for early. 
0,1991673730,Mon Jun 01 07:27:49 PDT 2009,NO_QUERY,3thbi,"dam.. i've got big news, idk how to break it to my friends :/ ..al tie it to homing pigeons and release them  .. but am afraid of birds "
0,1985218311,Sun May 31 16:40:13 PDT 2009,NO_QUERY,MorticiaEdge,I don't like it when Indian cashier dudes hit on me. 
0,1676157132,Fri May 01 21:14:58 PDT 2009,NO_QUERY,Mitchell_Brown,It is 5:14 in the morning and I can't sleep 
0,2250399995,Sat Jun 20 00:25:59 PDT 2009,NO_QUERY,chelbelx3,@mileycyrus plzz w rite back miley  it would make me so happy! im going to ur concert in portland im so stoked!im flying out there just4u
0,2002618842,Tue Jun 02 04:43:32 PDT 2009,NO_QUERY,TheLauraMckay,@mirandabuzz susan boyle was amazing i cant believe what happened to her though  miranda you so have good taste haha
0,1955828787,Thu May 28 20:41:37 PDT 2009,NO_QUERY,mactavish,"@beckerbuns Scooter broke  It was four years old, it was time. @caseyzero has control of it now, is turning into mad science. Be afraid."
0,1681130884,Sat May 02 13:17:07 PDT 2009,NO_QUERY,copperlegend,"Feeling awful.  Saw a snapping turtle, turned around to try to save it and someone already hit it "
0,2321739052,Wed Jun 24 21:29:51 PDT 2009,NO_QUERY,nnyzoom,Playing final fantsy 10  
0,1984603861,Sun May 31 15:26:08 PDT 2009,NO_QUERY,Scriber57,"Ronnie is sick, so I had to go to meeting by myself.   Went in service after meeting with Jessica and son in law and some more people."
0,2295558865,Tue Jun 23 08:04:55 PDT 2009,NO_QUERY,Jessicadavis09,so sad that Ed McMahon died RIP 
0,1823790739,Sat May 16 22:59:57 PDT 2009,NO_QUERY,jopas,@morgwn It's not looking good 
0,1980949860,Sun May 31 08:04:01 PDT 2009,NO_QUERY,nickkidee,@jordanknight tink for me @10 am too! When do u leave for the tour? Another beautiful day here in MA but I have 2 work @ bugaboo tonight! 
0,2210092398,Wed Jun 17 11:09:37 PDT 2009,NO_QUERY,emdieloodle,Because I didn't see them at Download.  â« http://blip.fm/~8e8cc
0,2066283494,Sun Jun 07 10:13:37 PDT 2009,NO_QUERY,maceydoo64,"she gaves us all a workout and now we are not only physically drained but emotionally too, I cried when she came back in the house "
0,1999835916,Mon Jun 01 20:54:47 PDT 2009,NO_QUERY,rileyo,"@dragontatt I like it too, but my stomach *hates* it raw. "
0,2182024017,Mon Jun 15 12:37:03 PDT 2009,NO_QUERY,melaniebull,All my friends are getting wittle kittens and I want one sooo bad but they make my eyes so itchy 
0,1979257319,Sun May 31 02:16:31 PDT 2009,NO_QUERY,KOLtwitbot,"Fallen Angel Doll: It's okay, Fisty. I still love you. "
0,2069205516,Sun Jun 07 15:27:17 PDT 2009,NO_QUERY,PickwickLemon,Now that the rain has stopped u can actually hear every single rain drop.Like someone forgot the tap.I hate it! I won't get any sleep now 
0,2266093006,Sun Jun 21 07:53:30 PDT 2009,NO_QUERY,eserei27,Happy Father's Day!  I won't see my dad today cos I have to work   But we celebrated yesterday!
0,1979710408,Sun May 31 04:11:31 PDT 2009,NO_QUERY,__DalekCaan__,@TheLastDoctor Voted again! Only several thousand more votes to go. And no-one's put me forward. 
0,1982068609,Sun May 31 10:27:50 PDT 2009,NO_QUERY,singerstar95,My my is making me go lol  im sad Morgan&amp;JudyBFFS
0,2051243769,Fri Jun 05 21:18:20 PDT 2009,NO_QUERY,Taralynn888,Hating my computer at the moment 
0,2051461706,Fri Jun 05 22:05:04 PDT 2009,NO_QUERY,MrsTrout08,"@sdbn No, I won't be there, unfortunately  i have lots to do for my vacation next week... YAY!! (but our manager Teresa will be)"
0,1693671274,Sun May 03 23:20:51 PDT 2009,NO_QUERY,emjaystar,Long weekend almost over 
0,2184649767,Mon Jun 15 16:13:02 PDT 2009,NO_QUERY,emilyeloisa,I want some icecream. This sucks 
0,2056403540,Sat Jun 06 11:04:54 PDT 2009,NO_QUERY,brokeassstuart,@liseememe 
0,2243530892,Fri Jun 19 13:34:03 PDT 2009,NO_QUERY,PeteHall,@MelissaTweets I had an iPhone almost 2 years ago but gave it up b/c ATT stinks EVERYWHERE I go. I had to have Verizon.  
0,2051500090,Fri Jun 05 22:11:03 PDT 2009,NO_QUERY,SarcasticSlotz,looking after the neighbours kid tonight but he's 10 so no kiddy games..looks like im getting my arse kicked at Wii.. again 
0,2321886630,Wed Jun 24 21:43:04 PDT 2009,NO_QUERY,LikeToChill14,Im sad 1 tear ago today the dog i got for my first b-day died... 
